ItemID,ItemName,LocationName,UPC,ManufacturerItemID,ItemType,ItemGroupName,OnHandQty,OnRentQty,OnOrderQty,AvailableQty,CommittedQty,DepreciationName,SalesType,ItemStatus,GLName,ManufacturerName,LotNumber,ExpirationDate
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,01274A32,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L801,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L802,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L803,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L804,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L805,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L806,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L807,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,015L808,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A10,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A11,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A12,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A13,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A14,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A15,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A16,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A17,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A18,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A19,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02025A20,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A37,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A38,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A39,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A40,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A41,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A42,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A43,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02034A44,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02043A44,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A24,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A25,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A26,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A27,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A28,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A29,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02104A30,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,-1,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A09,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A10,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A11,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02125A12,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A34,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A35,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A36,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A37,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A38,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02134A39,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02143A36,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02156A06,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A21,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A22,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A23,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A24,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A25,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A26,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A27,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A28,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02165A29,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A38,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A39,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A40,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A41,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A42,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A43,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A44,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A45,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A46,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A47,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02174A48,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A13,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A14,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A15,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A16,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A17,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A18,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A19,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A20,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A21,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02235A22,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A21,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A22,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A23,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A24,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A25,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A26,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A27,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A28,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A29,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02244A30,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A35,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A36,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A37,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A38,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A39,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A40,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A41,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A42,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A43,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A45,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A46,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A47,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,02253A48,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,0225A39,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,022L801,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,022L802,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,029L801,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,029L802,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,029L803,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,029L804,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,029L805,
